id,end_time
2507,14400
2508,718
2509,5147
2510,14400
2511,14400
2512,14400
2513,14400
2514,949
2515,14400
2516,14400
2517,14400
2518,5895
2519,14400
2520,14400
2521,1437
2522,2072
2523,14400
2524,14400
2525,14400
2526,14400
2527,14400
2528,14400
2529,6586
2530,14400
2531,12496
2532,12691
2533,5490
2534,14400
2535,14400
2536,14400
2537,7875
2538,14400
2539,14400
2540,10085
2541,13968
2542,14400
2543,7883
2544,14400
2545,4857
2546,1596
2547,14400
2548,14400
2549,1688
2550,1723
2551,14400
2552,11809
2553,14400
2554,14400
2555,3903
2556,14400
2557,14400
2558,9746
2559,14400
2560,14400
2561,1650
2562,14400
2563,14400
2564,14400
2565,14400
2566,14400
2567,14400
2568,14400
2569,307
2570,14400
2571,5919
2572,14400
2573,14400
2574,14400
2575,14400
2576,3297
2577,14400
2578,14400
2579,14400
2580,12415
2581,14400
2582,14400
2583,14400
2584,14400
2585,14400
2586,14400
2587,11749
2588,14400
2589,14400
2590,14400
2591,14400
2592,14400
2593,10679
2594,14400
2595,14400
2596,14400
2597,14400
2598,14400
2599,14400
2600,14400
2601,5072
2602,10634
2603,14400
2604,14400
2605,14400
2606,14400
2607,3100
2608,14400
2609,14400
2610,14400
2611,12991
2612,14400
2613,2513
2614,14400
2615,14400
2616,14400
2617,14400
2618,799
2619,9792
2620,692
2621,14400
2622,14400
2623,14400
2624,14400
2625,14400
2626,14400
2627,14400
2628,14400
2629,14400
2630,14400
2631,14400
2632,14400
2633,578
2634,14400
2635,14400
2636,14400
2637,14400
2638,14400
2639,14400
2640,14400
2641,14400
2642,14400
2643,14400
2644,14400
2645,14400
2646,14400
2647,14400
2648,13489
2649,12308
2650,14400
2651,14400
2652,14400
2653,14400
2654,14400
2655,14400
2656,14400
2657,2071
2658,14400
2659,14400
2660,14400
2661,14400
2662,14400
2663,14400
2664,5415
2665,14400
2666,5880
2667,14400
2668,14400
2669,14400
2670,14400
2671,2392
2672,14400
2673,14400
2674,14400
2675,9389
2676,14400
2677,14400
2678,14400
2679,14400
2680,11388
2681,14400
2682,14400
2683,14400
2684,14400
2685,13850
2686,12021
2687,14400
2688,14400
2689,14400
2690,14400
2691,8902
2692,14400
2693,11127
2694,14400
2695,6707
2696,14400
2697,14400
2698,14400
2699,14400
2700,14400
2701,14400
2702,14400
2703,896
2704,14400
2705,14400
2706,1024
2707,14400
2708,11841
2709,14400
2710,14400
2711,14400
2712,14400
2713,8564
2714,14400
2715,310
2716,8128
2717,8980
2718,14400
2719,14400
2720,14400
2721,14400
2722,14400
2723,12369
2724,14400
2725,14400
2726,14400
2727,14400
2728,14400
2729,3782
2730,14400
2731,14400
2732,3924
2733,14400
2734,14400
2735,14400
2736,1124
2737,14400
2738,14400
2739,14400
2740,14400
2741,14400
2742,4128
2743,14400
2744,3657
2745,14400
2746,7596
2747,14400
2748,4429
2749,14400
2750,14400
2751,14400
2752,14400
2753,14400
2754,14400
2755,9605
2756,14400
2757,14400
2758,14400
2759,14400
2760,14400
2761,14400
2762,14400
2763,14400
2764,14400
2765,14400
2766,14400
2767,14400
2768,14400
2769,14400
2770,14400
2771,14400
2772,14400
2773,14400
2774,351
2775,14400
2776,11341
2777,14400
2778,9272
2779,641
2780,14400
2781,14400
2782,229
2783,14221
2784,14400
2785,14400
2786,14400
2787,14400
2788,5854
2789,14400
2790,14400
2791,14400
2792,14400
2793,5373
2794,14400
2795,14400
2796,14400
2797,4500
2798,14400
2799,6169
2800,11254
2801,14400
2802,4503
2803,14400
2804,11782
2805,8019
2806,14400
2807,14400
2808,14400
2809,9247
2810,14400
2811,11526
2812,14400
2813,3572
2814,14400
2815,7467
2816,14400
2817,14400
2818,14400
2819,14400
2820,14400
2821,14400
2822,14400
2823,14400
2824,14400
2825,14400
2826,14400
2827,14400
2828,14400
2829,14400
2830,14400
2831,14400
2832,14400
2833,14400
2834,14400
2835,14400
2836,14400
2837,7844
2838,14400
2839,14400
2840,14018
2841,13979
2842,14400
2843,14400
2844,14400
2845,1305
2846,14400
2847,14400
2848,8459
2849,14400
2850,14400
2851,14400
2852,1934
2853,14400
2854,14400
2855,14400
2856,9159
2857,14400
2858,14400
2859,14400
2860,8555
2861,14400
2862,14400
2863,14400
2864,14400
2865,14400
2866,14400
2867,13345
2868,14400
2869,14400
2870,14400
2871,14400
2872,14400
2873,14400
2874,14400
2875,14400
2876,14400
2877,14400
2878,2129
2879,14217
2880,6735
2881,8579
2882,9392
2883,14400
2884,14400
2885,14400
2886,14400
2887,14400
2888,14400
2889,14400
2890,14400
2891,14400
2892,14400
2893,9457
2894,14400
2895,14400
2896,14400
2897,14400
2898,668
2899,14400
2900,14400
2901,14400
2902,14400
2903,10785
2904,14400
2905,14400
2906,11801
2907,14400
2908,14400
2909,14400
2910,14400
2911,3318
2912,12772
2913,14400
2914,2820
2915,14400
2916,14400
2917,14400
2918,9001
2919,14400
2920,14400
2921,14400
2922,14400
2923,14400
2924,14400
2925,2035
2926,10435
2927,14400
2928,14400
2929,14400
2930,14400
2931,14400
2932,14400
2933,14400
2934,14400
2935,14400
2936,14400
2937,6998
2938,13433
2939,9683
2940,13590
2941,14400
2942,14400
2943,14400
2944,14400
2945,14400
2946,10635
2947,4876
2948,14400
2949,8676
2950,14400
2951,14400
2952,742
2953,8046
2954,14400
2955,14400
2956,14400
2957,14400
2958,9750
2959,14400
2960,4655
2961,14400
2962,14400
2963,14400
2964,14400
2965,14400
2966,14400
2967,5868
2968,14400
2969,14400
2970,14400
2971,14400
2972,6768
2973,14400
2974,14400
2975,14400
2976,12016
2977,14400
2978,1519
2979,14400
2980,6445
2981,8500
2982,14400
2983,14400
2984,14400
2985,10433
2986,4437
2987,14400
2988,14400
2989,14400
2990,14400
2991,14400
2992,9954
2993,14400
2994,14400
2995,3470
2996,14400
2997,5743
2998,14400
2999,14400
3000,14400
3001,14400
3002,14400
3003,14400
3004,14400
3005,5761
3006,14400
3007,14400
3008,14400
3009,14400
3010,14400
3011,11161
3012,13804
3013,4357
3014,3560
3015,14400
3016,14400
3017,14325
3018,14400
3019,9737
3020,14400
3021,14400
3022,14400
3023,14400
3024,14400
3025,14400
3026,14400
3027,5820
3028,14400
3029,14400
3030,5601
3031,14400
3032,14400
3033,4435
3034,14400
3035,14400
3036,14400
3037,14400
3038,14400
3039,14400
3040,10167
3041,14400
3042,6032
3043,14400
3044,14400
3045,14400
3046,14400
3047,2526
3048,3240
3049,14400
3050,14400
3051,14400
3052,14400
3053,14400
3054,14400
3055,14400
3056,14400
3057,13518
3058,14400
3059,14400
3060,14400
3061,8334
3062,14400
3063,14400
3064,14400
3065,1048
3066,14400
3067,14400
3068,5422
3069,14400
3070,14400
3071,13139
3072,14400
3073,14400
3074,14400
3075,14400
3076,14400
3077,12047
3078,14400
3079,14400
3080,14400
3081,14400
3082,5531
3083,7371
3084,10871
3085,11126
3086,14400
3087,14400
3088,14400
3089,14400
3090,5410
3091,8238
3092,14400
3093,14400
3094,14400
3095,14400
3096,14304
3097,14400
3098,14400
3099,12456
3100,10376
3101,2706
3102,14400
3103,14400
3104,14400
3105,1670
3106,14400
3107,14400
3108,14400
3109,10567
3110,14400
3111,7834
3112,14400
3113,14400
3114,9899
3115,14400
3116,303
3117,14400
3118,14400
3119,667
3120,14400
3121,14400
3122,14400
3123,14400
3124,4281
3125,14400
3126,14400
3127,14400
3128,14400
3129,14400
3130,14400
3131,14400
3132,13822
3133,14400
3134,14400
3135,10747
3136,14400
3137,14400
3138,14400
3139,1849
3140,4867
3141,14400
3142,12132
3143,2535
3144,14400
3145,14400
3146,10530
3147,14400
3148,14400
3149,14400
3150,14400
3151,14400
3152,14400
3153,14400
3154,14400
3155,14400
3156,6197
3157,14400
3158,14400
3159,14400
3160,7986
3161,14400
3162,14400
3163,14400
3164,14400
3165,775
3166,14400
3167,14400
3168,14400
3169,14400
3170,10500
3171,7975
3172,3743
3173,14400
3174,14400
3175,12922
3176,11373
3177,14400
3178,10521
3179,14400
3180,14400
3181,8492
3182,14400
3183,2613
3184,746
3185,804
3186,7215
3187,14400
3188,7163
3189,14400
3190,5942
3191,14400
3192,14400
3193,14400
3194,14400
3195,8476
3196,14400
3197,4072
3198,14400
3199,2366
3200,14400
3201,14400
3202,3894
3203,13496
3204,14400
3205,10419
3206,14400
3207,3237
3208,14400
3209,10741
3210,14400
3211,14400
3212,14400
3213,14400
3214,14400
3215,14400
3216,14400
3217,7218
3218,8531
3219,8938
3220,14400
3221,14400
3222,14400
3223,14400
3224,14400
3225,14400
3226,14400
3227,8244
3228,14400
3229,3100
3230,14400
3231,14400
3232,11231
3233,14400
3234,14400
3235,14400
3236,14400
3237,14400
3238,14400
3239,14400
3240,7876
3241,14400
3242,14400
3243,5412
3244,14400
3245,14400
3246,14400
3247,14400
3248,14400
3249,14400
3250,14400
3251,9644
3252,7123
3253,14400
3254,14400
3255,12940
3256,1321
3257,14400
3258,8894
3259,14400
3260,14400
3261,14400
3262,14400
3263,6020
3264,323
3265,14400
3266,14400
3267,14400
3268,14400
3269,14400
3270,14400
3271,14400
3272,3544
3273,14400
3274,14400
3275,14400
3276,7830
3277,14400
3278,7617
3279,14400
3280,8580
3281,9701
3282,9801
3283,14400
3284,14400
3285,14400
3286,14400
3287,6502
3288,12273
3289,14400
3290,14400
3291,14400
3292,12764
3293,14400
3294,4713
3295,14400
3296,14400
3297,14400
3298,12432
3299,12060
3300,14400
3301,14400
3302,14400
3303,9781
3304,14400
3305,14400
3306,14400
3307,14400
3308,14400
3309,4142
3310,14400
3311,14400
3312,1028
3313,14400
3314,14400
3315,14400
3316,14400
3317,14400
3318,8562
3319,9365
3320,6089
3321,2597
3322,14400
3323,14400
3324,8701
3325,14400
3326,14400
3327,14400
3328,14400
3329,4670
3330,14400
3331,14400
3332,7278
3333,14400
3334,14400
3335,14400
3336,14400
3337,14400
3338,14400
3339,14400
3340,12940
3341,14400
3342,14400
3343,14400
3344,3066
3345,14400
3346,14400
3347,11704
3348,8764
3349,14400
3350,14400
3351,10124
3352,14400
3353,14400
3354,14400
3355,14400
3356,14400
3357,14400
3358,14400
3359,14400
3360,14400
3361,2522
3362,14400
3363,14400
3364,14400
3365,14400
3366,7569
3367,14400
3368,10716
3369,14400
3370,14400
3371,14400
3372,14400
3373,14400
3374,13434
3375,3253
3376,7781
3377,14400
3378,14400
3379,2252
3380,14400
3381,14246
3382,14400
3383,14400
3384,14400
3385,14400
3386,14400
3387,6597
3388,14400
3389,716
3390,6156
3391,14400
3392,14400
3393,14400
3394,14400
3395,14400
3396,14400
3397,14400
3398,14400
3399,14400
3400,14400
3401,14400
3402,14400
3403,14400
3404,7669
3405,437
3406,14400
3407,14400
3408,14400
3409,14400
3410,12798
3411,14400
3412,545
3413,14400
3414,14400
3415,14400
3416,10989
3417,14400
3418,4282
3419,14400
3420,4693
3421,14400
3422,14400
3423,14400
3424,8086
3425,11622
3426,14400
3427,14400
3428,14400
3429,14400
3430,14400
3431,14400
3432,14400
3433,14400
3434,14400
3435,14400
3436,14400
3437,14400
3438,14400
3439,14400
3440,14400
3441,14400
3442,14400
3443,14400
3444,612
3445,14400
3446,7056
3447,14400
3448,14400
3449,14400
3450,5103
3451,14400
3452,2868
3453,14400
3454,14400
3455,14400
3456,1151
3457,14400
3458,14400
3459,1579
3460,5787
3461,6073
3462,9719
3463,14400
3464,14400
3465,14400
3466,14400
3467,2920
3468,14400
3469,14400
3470,14400
3471,14400
3472,14400
3473,8922
3474,14400
3475,14400
3476,2327
3477,14400
3478,14400
3479,11540
3480,14400
3481,14400
3482,14400
3483,14400
3484,14400
3485,14400
3486,14400
3487,14400
3488,3731
3489,14400
3490,3762
3491,14400
3492,14400
3493,14400
3494,14400
3495,14400
3496,12971
3497,14400
3498,14400
3499,14400
3500,14400
3501,2598
3502,14400
3503,14400
3504,13685
3505,14400
3506,14400
3507,14400
3508,14400
3509,2633
3510,14400
3511,14400
3512,14400
3513,14400
3514,12824
3515,14400
3516,14400
3517,14400
3518,14400
3519,14400
3520,7791
3521,14400
3522,14400
3523,14400
3524,7679
3525,14400
3526,4473
3527,14400
3528,868
3529,7608
3530,11557
3531,14400
3532,14400
3533,9674
3534,6133
3535,14400
3536,14400
3537,14400
3538,14400
3539,14400
3540,14400
3541,14400
3542,14400
3543,926
3544,14400
3545,14400
3546,14400
3547,14400
3548,14400
3549,14400
3550,14400
3551,14400
3552,14400
3553,14400
3554,14400
3555,14400
3556,14400
3557,14400
3558,14400
3559,14400
3560,14400
3561,14400
3562,14400
3563,14400
3564,14400
3565,14400
3566,14400
3567,14400
3568,14400
3569,14400
3570,14400
3571,14400
3572,14400
3573,14400
3574,14400
3575,14400
3576,12514
3577,6085
3578,378
3579,14400
3580,11278
3581,11364
3582,14400
3583,14400
3584,14400
3585,14400
3586,14400
3587,14400
3588,14400
3589,5305
3590,14400
3591,14400
3592,14400
3593,12548
3594,14400
3595,14400
3596,14400
3597,14400
3598,5398
3599,14400
3600,8056
3601,14400
3602,14400
3603,7283
3604,14400
3605,14400
3606,14400
3607,11165
3608,3797
3609,7111
3610,14400
3611,14400
3612,5842
3613,14400
3614,14400
3615,14400
3616,2338
3617,14400
3618,14400
3619,14400
3620,1607
3621,14400
3622,14400
3623,1174
3624,11623
3625,14400
3626,7577
3627,14400
3628,14400
3629,14400
3630,14400
3631,14400
3632,14400
3633,14400
3634,9542
3635,14400
3636,14400
3637,3728
3638,14400
3639,7930
3640,14400
3641,14400
3642,14400
3643,14400
3644,14400
3645,6525
3646,14400
3647,4967
3648,14400
3649,3115
3650,14400
3651,14400
3652,6842
3653,14400
3654,3230
3655,14400
3656,14400
3657,14400
3658,14400
3659,14400
3660,14400
3661,8506
3662,2687
3663,14400
3664,14400
3665,14400
3666,14400
3667,14400
3668,14400
3669,13722
3670,14400
3671,12159
3672,14400
3673,14400
3674,12562
3675,14400
3676,14400
3677,14400
3678,14400
3679,14400
3680,14400
3681,14400
3682,13100
3683,14400
3684,14301
3685,14400
3686,14400
3687,14400
3688,14400
3689,14400
3690,622
3691,8732
3692,14400
3693,14400
3694,14400
3695,14400
3696,10243
3697,4079
3698,2266
3699,14400
3700,14400
3701,382
3702,14400
3703,10727
3704,14400
3705,14400
3706,8379
3707,14400
3708,14400
3709,14400
3710,14400
3711,14400
3712,14400
3713,14400
3714,14400
3715,14400
3716,14400
3717,4353
3718,14400
3719,14400
3720,14400
3721,14400
3722,14400
3723,14400
3724,14400
3725,14400
3726,9555
3727,6719
3728,14400
3729,14400
3730,14400
3731,288
3732,14400
3733,14400
3734,14400
3735,14400
3736,14400
3737,14400
3738,14400
3739,13935
3740,14400
3741,14400
3742,1135
3743,14134
3744,14400
3745,14400
3746,1664
3747,14400
3748,2013
3749,14400
3750,14400
3751,14400
3752,14400
3753,14400
3754,1915
3755,14400
3756,14400
3757,14400
3758,2111
3759,14400
3760,14400
3761,14400
3762,14400
3763,14400
3764,14400
3765,14400
3766,14400
3767,14400
3768,14400
3769,14400
3770,14400
3771,14400
3772,14400
3773,14400
3774,14400
3775,14400
3776,14400
3777,14400
3778,14400
3779,14400
3780,14400
3781,14400
3782,6674
3783,14400
3784,6887
3785,13848
3786,384
3787,14400
3788,14400
3789,14400
3790,14400
3791,14400
3792,8206
3793,14400
3794,14400
3795,14400
3796,14400
3797,8460
3798,14400
3799,14400
3800,14400
3801,14400
3802,4480
3803,14400
3804,8631
3805,14400
3806,14400
3807,12886
3808,9707
3809,1628
3810,14400
3811,14400
3812,10090
3813,14400
3814,14400
3815,14400
3816,11353
3817,14400
3818,14400
3819,14400
3820,14400
3821,9366
3822,14400
3823,14400
3824,14400
3825,14400
3826,14400
3827,14400
3828,14400
3829,4808
3830,14400
3831,12427
3832,2495
3833,14400
3834,8463
3835,14400
3836,14400
3837,14400
3838,14400
3839,7029
3840,14400
3841,3190
3842,14400
3843,4421
3844,14400
3845,14400
3846,13175
3847,14400
3848,14400
3849,5032
3850,14400
3851,14400
3852,14400
3853,14400
3854,862
3855,14400
3856,14400
3857,8798
3858,12805
3859,14400
3860,4639
3861,14400
3862,14400
3863,1409
3864,14400
3865,14400
3866,1784
3867,14400
3868,14400
3869,14400
3870,8025
3871,13628
3872,14400
3873,14400
3874,13140
3875,14400
3876,14400
3877,7232
3878,14400
3879,14400
3880,14400
3881,14400
3882,14400
3883,4958
3884,14400
3885,14400
3886,14400
3887,14400
3888,14100
3889,14400
3890,14400
3891,14400
3892,2507
3893,14400
3894,14400
3895,14400
3896,14400
3897,14400
3898,8735
3899,14400
3900,9242
3901,14400
3902,14400
3903,14400
3904,14400
3905,14400
3906,14400
3907,14400
3908,14400
3909,6797
3910,8168
3911,12085
3912,14400
3913,14400
3914,6564
3915,14400
3916,14400
3917,5791
3918,14400
3919,1800
3920,14400
3921,14400
3922,14400
3923,14400
3924,11222
3925,14400
3926,14140
3927,14400
3928,14400
3929,14400
3930,14400
3931,14400
3932,14400
3933,14400
3934,14400
3935,14400
3936,9352
3937,14400
3938,5652
3939,14400
3940,6631
3941,14400
3942,14400
3943,11269
3944,14400
3945,14400
3946,14400
3947,11103
3948,14400
3949,2106
3950,14400
3951,12803
3952,11314
3953,14400
3954,14400
3955,14400
3956,14400
3957,4901
3958,13404
3959,14400
3960,14400
3961,14400
3962,14400
3963,14400
3964,12318
3965,1243
3966,3292
3967,14400
3968,14400
3969,9561
3970,14400
3971,14400
3972,14400
3973,14400
3974,14400
3975,14400
3976,513
3977,14400
3978,14400
3979,10742
3980,14400
3981,14400
3982,14400
3983,14400
3984,8251
3985,14400
3986,14400
3987,3392
3988,1462
3989,14400
3990,4298
3991,14400
3992,14400
3993,14400
3994,5756
3995,3599
3996,14400
3997,14400
3998,14400
3999,14400
4000,14400
4001,14400
4002,14400
4003,14400
4004,14400
4005,14400
4006,14400
4007,1762
4008,1839
4009,14400
4010,14400
4011,9475
4012,3916
4013,14400
4014,14400
4015,14400
4016,14400
4017,14400
4018,14400
4019,14400
4020,12849
4021,14400
4022,14400
4023,14400
4024,7014
4025,14400
4026,14400
4027,578
4028,14400
4029,14400
4030,9472
4031,14400
4032,12909
4033,14400
4034,8080
4035,9425
4036,318
4037,3902
4038,14400
4039,5869
4040,14400
4041,14400
4042,14400
4043,1209
4044,14400
4045,2840
4046,10326
4047,14400
4048,14400
4049,14400
4050,14400
4051,14400
4052,10686
4053,14400
4054,14400
4055,7780
4056,14400
4057,14400
4058,14400
4059,2928
4060,14400
4061,9367
4062,14400
4063,12646
4064,4122
4065,2565
4066,14400
4067,14400
4068,14104
4069,14057
4070,14400
4071,5139
4072,14400
4073,14400
4074,14400
4075,14400
4076,2657
4077,14400
4078,14400
4079,14400
4080,5491
4081,14400
4082,14400
4083,14400
4084,12640
4085,14400
4086,14400
4087,14400
4088,472
4089,7873
4090,14400
4091,14400
4092,14400
4093,14400
4094,14400
4095,14400
4096,14400
4097,14400
4098,14400
4099,14400
4100,14400
4101,14400
4102,14400
4103,14400
4104,14400
4105,14400
4106,14400
4107,14400
4108,5817
4109,14400
4110,14400
4111,14400
4112,14400
4113,12543
4114,14400
4115,10283
4116,13228
4117,14400
4118,7103
4119,14400
4120,14400
4121,14400
4122,14400
4123,14400
4124,14400
4125,14400
4126,14400
4127,14400
4128,14400
4129,14400
4130,14400
4131,3118
4132,14400
4133,14400
4134,14400
4135,11926
4136,14400
4137,4357
4138,14400
4139,14400
4140,3931
4141,14400
4142,14400
4143,14400
4144,14400
4145,14400
4146,14400
4147,4378
4148,14400
4149,14400
4150,14400
4151,14400
4152,6003
4153,14400
4154,7342
4155,502
4156,7986
4157,13709
4158,14400
4159,14400
4160,14400
4161,14400
4162,14400
4163,9792
4164,14400
4165,14400
4166,338
4167,7917
4168,450
4169,14400
4170,14400
4171,14400
4172,278
4173,14400
4174,14400
4175,14400
4176,8264
4177,11438
4178,14400
4179,14400
4180,14400
4181,14400
4182,3677
4183,14400
4184,14400
4185,6500
4186,14400
4187,14400
4188,14400
4189,6341
4190,14400
4191,13016
4192,14400
4193,7468
4194,7259
4195,14400
4196,14400
4197,14400
4198,14400
4199,12210
4200,1832
4201,4351
4202,4686
4203,14400
4204,9564
4205,14400
4206,14400
4207,14400
4208,14400
4209,5317
4210,14400
4211,14400
4212,11062
4213,14400
4214,14400
4215,14400
4216,14400
4217,14400
4218,14400
4219,8447
4220,163
4221,14400
4222,14400
4223,8010
4224,14400
4225,13759
4226,14400
4227,14400
4228,14400
4229,14400
4230,14400
4231,578
4232,14400
4233,14400
4234,14400
4235,14400
4236,14400
4237,14400
4238,14400
4239,14400
4240,14400
4241,13848
4242,13762
4243,6698
4244,8831
4245,3456
4246,14400
4247,12843
4248,14400
4249,14400
4250,2528
4251,14400
4252,14400
4253,13748
4254,14400
4255,14400
4256,14400
4257,5305
4258,14400
4259,14400
4260,14400
4261,14400
4262,14400
4263,14400
4264,5382
4265,14400
4266,14400
4267,14400
4268,11942
4269,13221
4270,10964
4271,14400
4272,10611
4273,14400
4274,14400
4275,12587
4276,11824
4277,4948
4278,14400
4279,14400
4280,11617
4281,5773
4282,14400
4283,14400
4284,14400
4285,14400
4286,14400
4287,14400
4288,14400
4289,14400
4290,1292
4291,14400
4292,14400
4293,14400
4294,14400
4295,1113
4296,14400
4297,14400
4298,14400
4299,14400
4300,14400
4301,14400
4302,14400
4303,14400
4304,14400
4305,14400
4306,1798
4307,10753
4308,14400
4309,14400
4310,14400
4311,351
4312,14400
4313,8772
4314,8029
4315,14400
4316,370
4317,9499
4318,919
4319,10810
4320,14400
4321,14400
4322,14400
4323,14400
4324,14400
4325,14400
4326,7158
4327,14400
4328,14400
4329,6910
4330,3697
4331,7750
4332,14400
4333,284
4334,14400
4335,2136
4336,14400
4337,14400
4338,6833
4339,14400
4340,14400
4341,14400
4342,14400
4343,14400
4344,14400
4345,14400
4346,14400
4347,14400
4348,14400
4349,14400
4350,14400
4351,14400
4352,14400
4353,14400
4354,9884
4355,11981
4356,14400
4357,14400
4358,2188
4359,9685
4360,10023
4361,2996
4362,14400
4363,14400
4364,14400
4365,14400
4366,14400
4367,3133
4368,14400
4369,3100
4370,14400
4371,14400
4372,14400
4373,7301
4374,1150
4375,14400
4376,14400
4377,14400
4378,14400
4379,4625
4380,14400
4381,14400
4382,14400
4383,11816
4384,14400
4385,806
4386,14400
4387,3676
4388,6985
4389,14400
4390,14400
4391,10615
4392,14400
4393,4225
4394,9650
4395,14400
4396,14400
4397,14400
4398,4889
4399,14400
4400,14400
4401,14400
4402,14400
4403,2457
4404,14400
4405,14400
4406,14400
4407,14400
4408,14400
4409,14400
4410,10994
4411,7119
4412,14400
4413,14400
4414,14400
4415,14400
4416,7908
4417,2944
4418,14400
4419,14400
4420,14400
4421,14400
4422,14400
4423,14400
4424,14267
4425,4179
4426,14400
4427,14400
4428,14400
4429,14400
4430,12349
4431,14400
4432,14400
4433,14400
4434,14400
4435,6023
4436,7667
4437,14400
4438,14400
4439,5630
4440,14400
4441,14400
4442,14400
4443,1363
4444,14400
4445,1669
4446,3258
4447,14400
4448,11636
4449,14400
4450,14400
4451,2985
4452,14400
4453,7968
4454,14400
4455,14400
4456,14400
4457,14400
4458,14152
4459,14400
4460,14400
4461,14400
4462,4003
4463,14400
4464,5687
4465,14400
4466,14400
4467,14400
4468,3922
4469,14400
4470,14400
4471,14400
4472,14400
4473,14400
4474,10170
4475,11322
4476,299
4477,14400
4478,10736
4479,14400
4480,8763
4481,4484
4482,14400
4483,14400
4484,14400
4485,14400
4486,14400
4487,14400
4488,14400
4489,14241
4490,14400
4491,14400
4492,14400
4493,14400
4494,14400
4495,14400
4496,6965
4497,14400
4498,14400
4499,14400
4500,323
4501,14400
4502,14400
4503,13245
4504,10809
4505,14400
4506,5943
4507,11649
4508,9693
4509,14400
4510,14400
4511,14400
4512,14400
4513,14400
4514,2069
4515,14400
4516,14400
4517,14400
4518,14400
4519,14400
4520,14400
4521,2363
4522,14400
4523,14400
4524,3738
4525,14400
4526,14400
4527,14400
4528,9128
4529,14400
4530,1040
4531,11108
4532,14400
4533,14400
4534,14400
4535,14400
4536,14400
4537,14400
4538,14400
4539,4097
4540,14400
4541,10080
4542,14400
4543,14400
4544,6070
4545,14400
4546,14400
4547,14400
4548,14400
4549,258
4550,14400
4551,14400
4552,14400
4553,10611
4554,14400
4555,10802
4556,14400
4557,14400
4558,8622
4559,5174
4560,14400
4561,14400
4562,14400
4563,14400
4564,14400
4565,14400
4566,14400
4567,14400
4568,14400
4569,14400
4570,5442
4571,14400
4572,13616
4573,14400
4574,14400
4575,14400
4576,6836
4577,14400
4578,14400
4579,14400
4580,14400
4581,6258
4582,14400
4583,14400
4584,14400
4585,14400
4586,14400
4587,14400
4588,5092
4589,5501
4590,5542
4591,14400
4592,7345
4593,1861
4594,14400
4595,14400
4596,592
4597,14400
4598,14400
4599,14400
4600,14400
4601,14400
4602,14400
4603,14400
4604,14400
4605,10996
4606,14400
4607,14400
4608,5435
4609,14400
4610,14400
4611,7948
4612,14400
4613,14400
4614,9021
4615,14400
4616,14400
4617,12788
4618,14400
4619,14400
4620,14400
4621,14400
4622,14400
4623,14400
4624,14400
4625,14400
4626,14400
4627,7238
4628,4024
4629,14400
4630,14400
4631,14400
4632,2306
4633,14400
4634,14400
4635,14400
4636,14400
4637,8537
4638,14400
4639,12838
4640,14400
4641,4584
4642,14400
4643,14400
4644,14400
4645,12723
4646,14400
4647,1724
4648,14400
4649,13346
4650,14400
4651,12705
4652,14400
4653,7725
4654,14400
4655,14400
4656,14400
4657,6549
4658,14400
4659,7418
4660,14400
4661,14400
4662,819
4663,14400
4664,14400
4665,14400
4666,14400
4667,10109
4668,14400
4669,14400
4670,2814
4671,14400
4672,14400
4673,3683
4674,14400
4675,14400
4676,11400
4677,14400
4678,14400
4679,14400
4680,14400
4681,6693
4682,14400
4683,10570
4684,14400
4685,11872
4686,14400
4687,11797
4688,14400
4689,14400
4690,14400
4691,14400
4692,14400
4693,10323
4694,14400
4695,14400
4696,10484
4697,14400
4698,8599
4699,405
4700,12693
4701,3686
4702,5621
4703,9451
4704,14400
4705,14400
4706,14400
4707,14400
4708,6969
4709,14400
4710,14400
4711,14400
4712,14400
4713,14400
4714,14400
4715,14400
4716,14400
4717,3414
4718,14400
4719,14400
4720,14400
4721,14400
4722,14400
4723,14400
4724,14400
4725,14400
4726,9418
4727,14400
4728,410
4729,4734
4730,14400
4731,14400
4732,8414
4733,7937
4734,14400
4735,14244
4736,12230
4737,14215
4738,9173
4739,14400
4740,14007
4741,14400
4742,14400
4743,14400
4744,6872
4745,14400
4746,14400
4747,14400
4748,14400
4749,14400
4750,14400
4751,14400
4752,14400
4753,14400
4754,14400
4755,11907
4756,14400
4757,14400
4758,7550
4759,14400
4760,14400
4761,1473
4762,14400
4763,14400
4764,14400
4765,8489
4766,14400
4767,13570
4768,14400
4769,14400
4770,14400
4771,14400
4772,14400
4773,3451
4774,14400
4775,14400
4776,14400
4777,14400
4778,1030
4779,14400
4780,14400
4781,14400
4782,2828
4783,14400
4784,14400
4785,1960
4786,14400
4787,14400
4788,14400
4789,14400
4790,4098
4791,14400
4792,4152
4793,14400
4794,14400
4795,14400
4796,14400
4797,14400
4798,14400
4799,14400
4800,14400
4801,14400
4802,16
4803,14400
4804,14400
4805,14400
4806,14400
4807,14400
4808,14400
4809,11987
4810,14400
4811,14400
4812,14400
4813,14400
4814,7386
4815,3611
4816,12658
4817,1589
4818,14400
4819,3011
4820,14400
4821,14400
4822,14400
4823,14400
4824,14400
4825,14400
4826,9298
4827,14400
4828,14400
4829,10933
4830,14400
4831,8886
4832,14400
4833,5353
4834,14400
4835,14400
4836,14400
4837,13727
4838,14400
4839,14400
4840,14400
4841,14400
4842,14400
4843,14400
4844,12931
4845,1563
4846,14400
4847,14400
